-2.749609947204589844e-02,-7.939486950635910034e-02,-1.460682507604360580e-02,-3.024171292781829834e-01,-5.438017472624778748e-02,-4.317761957645416260e-01,-3.943780064582824707e-01,-7.949064671993255615e-02,-6.271488070487976074e-01,-1.082161255180835724e-02,-8.216562867164611816e-02,-3.220847249031066895e-01,-6.213955581188201904e-02,-1.866406761109828949e-02,-4.867983981966972351e-02,-9.735421091318130493e-02,3.106448352336883545e-01,3.710699081420898438e-02,-3.786813467741012573e-03,-1.650091111660003662e-01,-1.931168287992477417e-01,1.626446992158889771e-01,-6.568900942802429199e-01,-3.256128728389739990e-01,5.844904780387878418e-01,-5.100790262222290039e-01,4.445895552635192871e-02,-7.077182084321975708e-02,3.399255573749542236e-01,1.067991554737091064e-01,7.181522995233535767e-02,5.574074387550354004e-01,2.845780849456787109e-01,-4.212015867233276367e-01,-1.941549405455589294e-02,-6.665551662445068359e-01,1.426052302122116089e-01,-3.236757516860961914e-01,-3.433221280574798584e-01,1.375963687896728516e-01,3.150389194488525391e-01,-2.004754841327667236e-01,-1.706332713365554810e-02,7.836771607398986816e-01,1.018835902214050293e-01,-1.745879501104354858e-01,-4.155089706182479858e-02,1.518249213695526123e-01,2.231855131685733795e-02,9.369379281997680664e-02
-3.291234374046325684e-01,2.382640242576599121e-01,-1.119341999292373657e-01,-6.618542671203613281e-01,3.896696269512176514e-01,3.425796627998352051e-01,-2.251330316066741943e-01,7.162705063819885254e-01,2.268429286777973175e-02,7.410346269607543945e-01,2.026052772998809814e-01,1.604422926902770996e-01,1.921722292900085449e-01,-9.288742393255233765e-02,2.351418435573577881e-01,5.767551064491271973e-02,5.782897472381591797e-01,4.233722388744354248e-01,-1.045730188488960266e-01,-3.596845269203186035e-02,9.449665993452072144e-02,1.230719089508056641e-01,1.926430165767669678e-01,-1.138801313936710358e-02,-3.082098662853240967e-01,5.743792057037353516e-01,4.362027049064636230e-01,3.710472881793975830e-01,3.400736153125762939e-01,3.164268434047698975e-01,3.057265579700469971e-01,-4.261305332183837891e-01,3.099602162837982178e-01,-1.441005915403366089e-01,7.634679973125457764e-02,-6.396885514259338379e-01,6.744764000177383423e-02,3.512188494205474854e-01,-3.487671017646789551e-01,1.322794109582901001e-01,-1.864767372608184814e-01,-2.876788079738616943e-01,3.142247498035430908e-01,-2.689245045185089111e-01,-3.899987339973449707e-01,3.633421957492828369e-01,-1.549284458160400391e-01,-3.407794237136840820e-01,7.256119698286056519e-02,-1.962953507900238037e-01
-2.402978092432022095e-01,-7.315876334905624390e-02,-4.775010347366333008e-01,8.275339007377624512e-02,3.546917140483856201e-01,9.632790833711624146e-02,9.999170899391174316e-02,1.705226302146911621e-01,-1.243719160556793213e-01,-8.040481060743331909e-02,-1.249512135982513428e-01,-2.039286866784095764e-02,-2.481082528829574585e-01,7.315173000097274780e-02,-1.488348245620727539e-01,5.926388874650001526e-02,1.717073202133178711e+00,-4.387238025665283203e-01,-1.770606040954589844e-01,-2.535100579261779785e-01,-5.155995488166809082e-03,1.164317503571510315e-01,2.183116078376770020e-01,-1.941615790128707886e-01,-1.355129759758710861e-02,-6.133932992815971375e-02,-1.746252924203872681e-01,-3.169852793216705322e-01,2.529326379299163818e-01,-2.874917089939117432e-01,-1.492593139410018921e-01,3.262235969305038452e-02,-8.275946229696273804e-02,2.303888201713562012e-01,1.518662739545106888e-02,9.833447635173797607e-03,1.177526563405990601e-01,2.982263639569282532e-02,-1.402810215950012207e-01,-2.177720367908477783e-01,-6.874430924654006958e-02,1.046716496348381042e-01,-1.868971437215805054e-01,-5.766681954264640808e-02,6.643861532211303711e-02,2.964931130409240723e-01,-9.079535305500030518e-02,2.598826587200164795e-01,-3.767626881599426270e-01,2.463726699352264404e-02
-3.977271541953086853e-02,7.486152052879333496e-01,-1.538312584161758423e-01,1.135830655694007874e-01,-4.035262763500213623e-01,1.460740268230438232e-01,8.033414930105209351e-02,-3.577126264572143555e-01,-6.626361012458801270e-01,-5.607190355658531189e-02,-1.956918239593505859e-01,-3.318471908569335938e-01,1.913124173879623413e-01,2.684899568557739258e-01,-1.565142273902893066e-01,1.264248136430978775e-02,1.803170144557952881e-01,7.031074166297912598e-01,-2.676431834697723389e-01,-1.173525601625442505e-01,1.350474208593368530e-01,1.948657035827636719e-01,1.286233663558959961e-01,5.618478059768676758e-01,2.910673320293426514e-01,-1.028007417917251587e-01,1.040833741426467896e-01,3.813020288944244385e-01,1.252009272575378418e-01,1.238641515374183655e-01,-3.705022037029266357e-01,1.049998477101325989e-01,-1.678126677870750427e-02,8.079428970813751221e-02,1.435244083404541016e-01,-2.259963154792785645e-01,-1.807260513305664062e-02,-3.422435745596885681e-02,5.214456319808959961e-01,4.573711454868316650e-01,1.152896285057067871e-01,2.393479831516742706e-02,-4.199689999222755432e-02,5.750946998596191406e-01,-2.750972285866737366e-02,-1.463578343391418457e-01,-2.249833196401596069e-01,1.718151271343231201e-01,3.172867000102996826e-01,3.826054632663726807e-01
1.064466610550880432e-01,2.919200956821441650e-01,-2.414831519126892090e-01,1.050929166376590729e-02,4.271571524441242218e-03,-8.276313543319702148e-01,-2.027319557964801788e-02,2.026272565126419067e-02,3.317322209477424622e-02,-2.570143342018127441e-01,1.557690948247909546e-01,-4.597986862063407898e-02,-2.204726785421371460e-01,-8.998900651931762695e-03,6.339245289564132690e-02,-2.126626372337341309e-01,1.572279214859008789e+00,9.017714112997055054e-02,-1.680890023708343506e-01,-2.104837894439697266e-01,3.467978164553642273e-02,7.049719244241714478e-02,-1.519840955734252930e-01,1.390312984585762024e-02,1.421819478273391724e-01,-3.117951154708862305e-01,1.416275203227996826e-01,1.389364898204803467e-01,4.141492843627929688e-01,-1.718274131417274475e-02,-2.776678204536437988e-01,9.612444043159484863e-02,-1.772160381078720093e-01,-1.074933037161827087e-01,-3.376133441925048828e-01,7.637112587690353394e-02,1.148447990417480469e-01,-2.686547636985778809e-01,-3.826275467872619629e-01,6.883180141448974609e-02,-3.280158713459968567e-02,1.490559875965118408e-01,-2.479025907814502716e-02,-2.217176109552383423e-01,1.702395975589752197e-01,-2.318675369024276733e-01,-3.121835738420486450e-02,-3.589597046375274658e-01,-4.252057895064353943e-02,-3.526971936225891113e-01
7.549079507589340210e-02,-1.487309187650680542e-01,-8.581755310297012329e-02,6.116385757923126221e-02,1.893074512481689453e-01,4.940505325794219971e-02,1.626686006784439087e-01,2.838232219219207764e-01,1.765199899673461914e-01,1.460896730422973633e-01,-1.931258738040924072e-01,1.697367876768112183e-01,7.100144028663635254e-02,1.182154193520545959e-02,4.442817270755767822e-01,-1.327107995748519897e-01,-3.719722330570220947e-01,-2.243781238794326782e-01,-1.766266077756881714e-01,-1.038940772414207458e-01,1.423217654228210449e-01,-3.038708865642547607e-02,3.421899396926164627e-03,3.275528550148010254e-02,1.111610885709524155e-02,2.449293062090873718e-02,1.887635141611099243e-01,2.789491228759288788e-02,-1.161454692482948303e-01,-1.334016770124435425e-01,-2.278865426778793335e-01,-2.725450098514556885e-01,9.962473064661026001e-03,5.959386005997657776e-02,-4.190691709518432617e-01,2.797490060329437256e-01,9.688716381788253784e-02,4.218445159494876862e-03,-1.583116203546524048e-01,-4.538040161132812500e-01,-1.648193448781967163e-01,-1.177739873528480530e-01,-2.021058648824691772e-01,-5.768239498138427734e-01,-4.003610908985137939e-01,5.315284058451652527e-02,7.043603062629699707e-02,-1.928108781576156616e-01,-5.007961392402648926e-01,-3.451105952262878418e-01
1.872537583112716675e-01,-1.640445291996002197e-01,3.343219161033630371e-01,-4.090559482574462891e-01,2.034913897514343262e-01,-3.295599222183227539e-01,-2.339538931846618652e-01,-2.412302605807781219e-02,3.840138912200927734e-01,2.347852438688278198e-01,-1.014903113245964050e-01,3.903162479400634766e-01,-5.115428566932678223e-01,1.347511857748031616e-01,3.206345736980438232e-01,4.737234208732843399e-03,1.854923963546752930e-01,-1.053058743476867676e+00,7.915149629116058350e-02,1.696127057075500488e-01,-9.692272543907165527e-02,-5.765085220336914062e-01,-2.025035768747329712e-01,-3.091401159763336182e-01,3.058543801307678223e-02,-2.340922355651855469e-01,1.297716051340103149e-01,-6.774228811264038086e-01,1.848199814558029175e-01,-1.185425072908401489e-01,3.755845129489898682e-01,-3.092725276947021484e-01,2.784763276576995850e-02,-2.648855149745941162e-01,3.056903742253780365e-02,1.871773302555084229e-01,-2.267048656940460205e-01,1.442500650882720947e-01,8.066505193710327148e-02,7.432010769844055176e-02,2.322209030389785767e-01,1.479931771755218506e-01,3.456447720527648926e-01,1.972472667694091797e-01,2.890009619295597076e-02,-9.706440567970275879e-02,1.129492595791816711e-01,1.109981387853622437e-01,3.422717750072479248e-01,1.891166269779205322e-01
-3.971370160579681396e-01,-2.740564756095409393e-02,1.759645640850067139e-01,-1.118867173790931702e-01,2.473663091659545898e-01,1.716704070568084717e-01,-6.091481447219848633e-01,-9.439522027969360352e-02,6.817327439785003662e-02,2.141878604888916016e-01,-1.937567256391048431e-02,-4.100737161934375763e-03,5.853584408760070801e-01,-4.971403628587722778e-02,-1.087671220302581787e-01,1.260897666215896606e-01,-5.606361199170351028e-03,1.004851050674915314e-02,1.084024757146835327e-01,-6.883120536804199219e-02,-1.378087997436523438e-01,5.475623160600662231e-02,3.337956666946411133e-01,-2.117678225040435791e-01,-4.096797481179237366e-02,-3.258997499942779541e-01,-2.300994694232940674e-01,2.464426457881927490e-01,-3.627742454409599304e-02,-3.701872751116752625e-02,-1.204881370067596436e-01,-2.175655066967010498e-01,-2.764474600553512573e-02,-1.648807078599929810e-01,-4.441695511341094971e-01,-2.528852317482233047e-03,-7.783824950456619263e-02,-3.781765326857566833e-02,-3.177459836006164551e-01,-5.868322029709815979e-02,2.464444935321807861e-01,1.917046457529067993e-01,-9.832929074764251709e-02,-3.638883531093597412e-01,2.285906672477722168e-01,1.840664260089397430e-02,9.482422471046447754e-02,1.227966785430908203e+00,1.273526310920715332e+00,-2.837791919708251953e+00
-3.861309289932250977e-01,-2.351239472627639771e-01,4.629064351320266724e-04,-2.010887414216995239e-01,-2.549217045307159424e-01,-3.599504232406616211e-01,1.666158884763717651e-01,-2.836284041404724121e-01,-3.812312781810760498e-01,-4.043280184268951416e-01,-7.175556570291519165e-02,8.922939002513885498e-02,-1.294106394052505493e-01,-3.144031763076782227e-01,2.872725203633308411e-02,-1.417297311127185822e-02,3.382078111171722412e-01,9.100894443690776825e-03,-4.616371095180511475e-01,-3.576219081878662109e-01,2.443968690931797028e-02,3.611466884613037109e-01,-5.920322611927986145e-02,-6.174299120903015137e-01,1.552824117243289948e-02,-5.496817082166671753e-02,-9.715946391224861145e-03,8.383743464946746826e-02,4.077050387859344482e-01,2.039262950420379639e-01,-1.109058037400245667e-01,-3.092226386070251465e-01,6.613380461931228638e-02,2.457309886813163757e-02,1.055449247360229492e-01,-2.899461686611175537e-01,2.445719987154006958e-01,-3.573157191276550293e-01,-2.554778754711151123e-01,-2.350317090749740601e-01,3.847370743751525879e-01,1.279146671295166016e-01,2.205739021301269531e-01,5.661036372184753418e-01,6.841358542442321777e-02,-8.124159276485443115e-02,-3.482664823532104492e-01,3.754270672798156738e-01,3.400868177413940430e-01,2.268042117357254028e-01
-1.241143196821212769e-01,3.522554636001586914e-01,2.277865074574947357e-02,2.301942855119705200e-01,2.316367626190185547e-01,3.300647735595703125e-01,-1.433442533016204834e-01,-5.992892012000083923e-02,-9.143735282123088837e-03,6.284108757972717285e-01,1.693632453680038452e-01,-5.354845896363258362e-02,1.845541298389434814e-01,-3.833217322826385498e-01,3.070560991764068604e-01,-1.693757921457290649e-01,2.793586254119873047e-01,8.567363768815994263e-02,-1.632514595985412598e-01,-4.621796905994415283e-01,9.483506530523300171e-02,2.605637311935424805e-01,3.022328317165374756e-01,-5.593260005116462708e-02,-1.300847530364990234e-01,-2.811611890792846680e-01,-4.416128695011138916e-01,-1.272336393594741821e-01,3.205266594886779785e-01,1.102702841162681580e-01,-9.503865987062454224e-02,3.561295866966247559e-01,2.797248959541320801e-01,-1.018263846635818481e-01,3.285367786884307861e-02,-2.202711254358291626e-01,3.150617331266403198e-02,2.946936488151550293e-01,1.919192820787429810e-01,5.957190990447998047e-01,2.893388867378234863e-01,2.755538001656532288e-02,-1.116216089576482773e-02,-2.156951278448104858e-01,-2.008428052067756653e-02,3.485733866691589355e-01,-3.131934106349945068e-01,-1.711148321628570557e-01,5.056555569171905518e-02,3.502946197986602783e-01
