-4.711179528385400772e-03,-1.514840126037597656e-01,-1.712997555732727051e-01,-1.053873077034950256e-01,-1.285720169544219971e-01,2.141105383634567261e-01,-6.873813271522521973e-02,1.528947651386260986e-01,-1.518420279026031494e-01,1.079182513058185577e-02,-2.243159860372543335e-01,7.309354841709136963e-02,-8.271588385105133057e-02,-1.739610880613327026e-01,2.013516128063201904e-01,3.301454707980155945e-02,-1.206471845507621765e-01,-5.097358673810958862e-02,5.612150952219963074e-02,-1.270021945238113403e-01,-5.972085520625114441e-03,-2.611745595932006836e-01,1.716710031032562256e-01,1.034273207187652588e-01,-2.655680775642395020e-01,2.202591598033905029e-01,-2.062612622976303101e-01,1.773355454206466675e-01,1.446418911218643188e-01,1.659920811653137207e-01,1.196156591176986694e-01,-1.277386397123336792e-01,-2.731521129608154297e-01,-7.012200355529785156e-02,-3.515012934803962708e-02,1.430983841419219971e-01,1.231412440538406372e-01,8.979342877864837646e-02,1.203109100461006165e-01,-9.248799085617065430e-02,1.380735486745834351e-01,-2.169705778360366821e-01,9.015901945531368256e-03,-6.690413504838943481e-02,6.878033280372619629e-02,-5.820725485682487488e-02,-2.015984803438186646e-01,-7.836570590734481812e-02,2.159740179777145386e-01,6.166591867804527283e-02
-2.111519500613212585e-02,-1.222412064671516418e-01,1.551614254713058472e-01,1.042589917778968811e-01,7.406125962734222412e-02,-1.698217988014221191e-01,-4.702061042189598083e-02,-8.686020225286483765e-02,-2.146406620740890503e-01,1.788633763790130615e-01,-7.156509906053543091e-02,-3.174233436584472656e-02,-1.626630127429962158e-01,-1.665162742137908936e-01,-2.540991008281707764e-01,3.159354999661445618e-02,-1.213646978139877319e-01,1.038222610950469971e-01,-3.485417366027832031e-01,7.745455205440521240e-02,-1.677572429180145264e-01,-1.667478978633880615e-01,1.901947706937789917e-01,1.689666882157325745e-02,1.427056342363357544e-01,-6.129029765725135803e-02,-8.516491390764713287e-03,-1.768802553415298462e-01,1.156575083732604980e-01,-2.216445505619049072e-01,-1.682525277137756348e-01,6.725461035966873169e-02,-1.485095079988241196e-02,8.487111330032348633e-02,7.231880724430084229e-02,1.792574077844619751e-01,-6.381785869598388672e-02,7.673614658415317535e-03,1.784837841987609863e-01,-2.353758513927459717e-01,-1.471332758665084839e-01,-1.358536481857299805e-01,2.133802920579910278e-01,1.449593156576156616e-01,1.961926221847534180e-01,-1.184040009975433350e-01,-1.861524283885955811e-01,-5.232975259423255920e-02,-2.838152945041656494e-01,9.248901903629302979e-02
1.592312008142471313e-01,-1.493400931358337402e-01,-1.395885646343231201e-01,7.557874917984008789e-02,1.985892280936241150e-02,-8.039039373397827148e-02,-3.536739572882652283e-02,1.197046041488647461e-01,-1.646083593368530273e-01,2.157526835799217224e-02,1.319402754306793213e-01,1.023892909288406372e-01,4.201200604438781738e-02,1.187237873673439026e-01,7.007825374603271484e-02,-2.132504135370254517e-01,1.962010115385055542e-01,-1.434334740042686462e-02,9.924902021884918213e-02,1.446677930653095245e-02,6.061967089772224426e-02,4.778099805116653442e-02,-1.266259253025054932e-01,-7.314933463931083679e-03,1.850205510854721069e-01,1.484730094671249390e-01,-1.198703348636627197e-01,1.369429975748062134e-01,5.768403783440589905e-02,-5.697098374366760254e-02,8.349846303462982178e-02,1.847987920045852661e-01,1.190156787633895874e-01,4.386882297694683075e-03,-1.496866345405578613e-01,-3.317715600132942200e-02,-1.505802199244499207e-02,-2.286328189074993134e-02,4.184565320611000061e-02,6.817874498665332794e-03,6.778336316347122192e-02,-1.173349246382713318e-01,-5.801699683070182800e-02,-3.521261503919959068e-03,1.332642585039138794e-01,5.783262476325035095e-02,1.985155194997787476e-01,-1.137269660830497742e-01,-8.833681792020797729e-02,6.345939636230468750e-02
-2.156593352556228638e-01,-1.178598254919052124e-01,-1.915521621704101562e-01,-9.260610491037368774e-02,8.802714943885803223e-02,3.095175512135028839e-02,3.403417393565177917e-02,-1.990749686956405640e-01,-2.150999307632446289e-01,2.117691636085510254e-01,2.217739969491958618e-01,-7.468305528163909912e-02,-8.824432641267776489e-02,7.623651623725891113e-02,1.657692342996597290e-01,-1.420310288667678833e-01,-1.306696087121963501e-01,-7.085216790437698364e-02,-1.020335182547569275e-01,9.700660593807697296e-03,-3.821533545851707458e-02,-6.026235222816467285e-02,5.514422059059143066e-02,-4.073969274759292603e-02,1.367751657962799072e-01,5.293781310319900513e-02,-1.493781954050064087e-01,1.105047762393951416e-02,-2.522072196006774902e-01,2.779662050306797028e-02,-1.798006892204284668e-01,-1.287482827901840210e-01,2.012815028429031372e-01,4.242226853966712952e-02,-2.190624475479125977e-01,-2.618781328201293945e-01,-1.640651822090148926e-01,-1.594589054584503174e-01,-4.192480072379112244e-02,2.501480281352996826e-01,2.237364798784255981e-01,-1.413997262716293335e-02,2.158811688423156738e-01,-3.562133759260177612e-02,-1.209176853299140930e-01,1.563678979873657227e-01,1.528664529323577881e-01,-3.872197493910789490e-02,2.043701410293579102e-01,5.268619209527969360e-02
9.908011555671691895e-02,4.827138781547546387e-02,-5.249403417110443115e-02,2.908551692962646484e-01,-1.381892710924148560e-01,3.840058296918869019e-02,-2.330422401428222656e-01,1.356726437807083130e-01,1.541452948004007339e-02,9.212581813335418701e-02,2.255357503890991211e-01,2.744289860129356384e-02,1.471061706542968750e-01,-2.293781340122222900e-01,-6.507465243339538574e-02,1.541449725627899170e-01,-1.582722067832946777e-01,-1.838379539549350739e-02,-2.083304971456527710e-01,-2.914627268910408020e-02,-1.892228424549102783e-01,6.405533850193023682e-02,8.679677546024322510e-02,1.096180379390716553e-01,2.368794083595275879e-01,-9.217642247676849365e-02,-2.921044230461120605e-01,-2.263384908437728882e-01,5.736434832215309143e-02,-2.236264944076538086e-01,-2.963354252278804779e-02,-1.668229401111602783e-01,1.750139296054840088e-01,-1.161072850227355957e-01,2.319158613681793213e-01,-3.010285459458827972e-02,1.389944106340408325e-01,1.552892327308654785e-01,-2.020089179277420044e-01,1.236063614487648010e-01,-1.443575918674468994e-01,2.609497606754302979e-01,2.995450049638748169e-02,-1.362659633159637451e-01,6.749051809310913086e-02,-3.299437463283538818e-01,8.130772411823272705e-02,-9.339477866888046265e-03,-2.752075195312500000e-01,2.014605104923248291e-01
7.934461534023284912e-02,-8.555357344448566437e-03,-1.310358643531799316e-01,-2.389131113886833191e-03,2.320331782102584839e-01,-1.790924221277236938e-01,1.093691308051347733e-02,-1.639385819435119629e-01,-1.111733913421630859e-01,1.565199345350265503e-01,-3.829803317785263062e-02,-1.094452887773513794e-01,-9.358868002891540527e-02,1.910270005464553833e-01,-6.212443113327026367e-02,-9.326356649398803711e-02,-3.415832668542861938e-02,2.396162413060665131e-02,1.101099252700805664e-01,-2.503364682197570801e-01,1.667352169752120972e-01,-2.115353643894195557e-01,-2.354659140110015869e-01,4.858267307281494141e-02,-1.273570954799652100e-01,-7.569795101881027222e-02,-2.749934196472167969e-01,-2.149724029004573822e-02,2.391264587640762329e-01,1.676552295684814453e-01,-1.714754253625869751e-01,6.105112656950950623e-02,1.026329100131988525e-01,-2.860259711742401123e-01,-8.969479054212570190e-02,-1.244501620531082153e-01,1.812635064125061035e-01,-2.555010616779327393e-01,6.766438484191894531e-02,-1.468125879764556885e-01,-1.019501965492963791e-02,-1.718121953308582306e-02,-1.556882262229919434e-01,-1.291688233613967896e-01,-2.490890473127365112e-01,-8.688504248857498169e-02,-4.789510741829872131e-02,-1.209512725472450256e-01,-6.058712676167488098e-02,-1.742121949791908264e-02
-1.264074593782424927e-01,-9.585133939981460571e-02,9.930783510208129883e-02,2.156371325254440308e-01,7.968835532665252686e-02,-3.572815284132957458e-02,1.818219125270843506e-01,2.476415932178497314e-01,3.145920932292938232e-01,-5.884897708892822266e-02,-8.532490581274032593e-02,-2.545937895774841309e-01,1.134652737528085709e-02,1.550038605928421021e-01,1.336209625005722046e-01,-1.646353453397750854e-01,-1.552104353904724121e-01,-4.779346659779548645e-02,-1.258614510297775269e-01,1.866848170757293701e-01,2.780236536636948586e-03,-1.321980357170104980e-01,1.049227192997932434e-01,-1.078543886542320251e-01,2.124041318893432617e-01,2.068682946264743805e-02,1.260028034448623657e-01,1.338126952759921551e-03,-5.824499204754829407e-02,-1.513966917991638184e-01,1.464597135782241821e-01,-7.510869204998016357e-02,2.478958666324615479e-01,8.325619995594024658e-02,1.177878007292747498e-01,-2.315926179289817810e-02,-2.097082734107971191e-01,2.127299457788467407e-01,-5.166030302643775940e-02,7.534587383270263672e-02,-2.922185659408569336e-01,-8.242705464363098145e-02,-3.335634246468544006e-02,-1.274285018444061279e-01,-6.871546804904937744e-02,-1.778859794139862061e-01,-3.469561412930488586e-02,-9.327089041471481323e-02,-1.664261966943740845e-01,-9.934050962328910828e-03
1.427646577358245850e-01,-1.016888208687305450e-02,-1.824293285608291626e-01,1.394127011299133301e-01,-2.890405654907226562e-01,7.504947483539581299e-02,1.694414317607879639e-01,-2.191454619169235229e-01,5.056916177272796631e-02,2.107597291469573975e-01,3.348920727148652077e-03,1.190948709845542908e-01,-1.535084396600723267e-01,-5.694214254617691040e-02,3.007675288245081902e-03,5.573284626007080078e-02,2.215251922607421875e-01,-1.493248641490936279e-01,7.005185633897781372e-02,4.155996069312095642e-02,1.738732308149337769e-01,-1.672867983579635620e-01,2.002197206020355225e-01,1.382682025432586670e-01,-1.127986833453178406e-01,2.300774157047271729e-01,-1.727383136749267578e-01,-5.998672172427177429e-02,1.544532626867294312e-01,-1.685276743955910206e-03,-3.575305640697479248e-02,1.451199967414140701e-02,6.828078068792819977e-03,-3.866748884320259094e-02,1.315800547599792480e-01,-1.681566089391708374e-01,-1.043570637702941895e-01,-2.589764073491096497e-02,-6.665436923503875732e-02,-1.548984460532665253e-02,-6.668404489755630493e-02,1.532897353172302246e-01,1.657367795705795288e-01,-1.193777099251747131e-01,1.048481017351150513e-01,-4.913044348359107971e-02,-1.214089393615722656e-01,5.161257460713386536e-02,-7.650128006935119629e-02,-2.749689817428588867e-01
1.880898773670196533e-01,1.531005650758743286e-01,-6.804720312356948853e-02,-4.426895454525947571e-02,-3.033603169023990631e-02,2.961133718490600586e-01,-1.056650280952453613e-01,-1.533088237047195435e-01,3.636495023965835571e-02,-1.755298376083374023e-01,1.545307636260986328e-01,1.325794160366058350e-01,1.049204543232917786e-01,-3.391486406326293945e-02,-9.598845615983009338e-03,5.219457671046257019e-02,-2.002379447221755981e-01,2.206447869539260864e-01,-1.269718110561370850e-01,-1.514399796724319458e-01,3.010516613721847534e-02,2.300255894660949707e-01,9.277674555778503418e-02,-1.157243773341178894e-01,-1.862472295761108398e-01,1.136118993163108826e-01,-3.778282925486564636e-02,2.441945485770702362e-02,-2.153730988502502441e-01,1.020079385489225388e-02,-2.321460843086242676e-02,-1.227908506989479065e-01,1.677358150482177734e-01,-1.309908032417297363e-01,-5.820810049772262573e-02,2.052698284387588501e-01,6.276839226484298706e-02,5.432096123695373535e-02,1.717211455106735229e-01,-1.698541939258575439e-01,-8.161343634128570557e-02,1.008911505341529846e-01,1.960307173430919647e-02,-1.920470297336578369e-01,-1.237594410777091980e-01,-1.481665819883346558e-01,2.257153093814849854e-01,-9.005726873874664307e-02,8.501493930816650391e-02,1.172508820891380310e-01
6.327686714939773083e-04,-9.601639956235885620e-02,-7.270016707479953766e-03,-3.327118605375289917e-02,-1.434129476547241211e-01,-2.002556174993515015e-01,-3.297943249344825745e-02,1.158862859010696411e-01,1.769026368856430054e-01,-8.333528786897659302e-02,1.279632300138473511e-01,2.634050548076629639e-01,2.015498727560043335e-01,1.000795438885688782e-01,-1.973119527101516724e-01,5.434326827526092529e-02,1.735795438289642334e-01,1.235506460070610046e-01,1.601888053119182587e-02,4.525416344404220581e-02,-3.007914405316114426e-03,1.344855278730392456e-01,-1.817452013492584229e-01,-1.552040278911590576e-01,1.324726790189743042e-01,1.089825779199600220e-01,-1.433825492858886719e-01,3.856593742966651917e-02,5.352215096354484558e-02,-3.019437892362475395e-03,1.244724094867706299e-01,-4.629092290997505188e-02,1.818094253540039062e-01,8.646578341722488403e-02,-1.030044406652450562e-01,-1.449845880270004272e-01,1.275311857461929321e-01,-5.692625418305397034e-02,1.456349492073059082e-01,-6.426206976175308228e-02,-1.565631628036499023e-01,8.783195912837982178e-02,-1.863783001899719238e-01,-1.067624613642692566e-01,1.554083079099655151e-01,1.692688167095184326e-01,7.320906221866607666e-02,-1.666202545166015625e-01,-8.646992594003677368e-02,2.285122685134410858e-02
