9.468750419775568972e+00,-4.185920322478155486e-01,5.760831876445671185e-01,1.031049999999999933e+01,1.041600000000000026e-01,1.688139999999999918e-01,-4.876280000000000059e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.585937005749447515e+00,-4.812161026374658923e-01,6.579241579707133525e-01,7.363319999999999865e+00,1.041600000000000026e-01,1.688139999999999918e-01,-4.876280000000000059e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.249996977722939384e+00,-4.967799284890356271e-01,7.215953657213318717e-01,5.912910000000000110e+00,1.038509999999999989e-01,1.684640000000000026e-01,-4.905919999999999725e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.249996977722939384e+00,-4.967799284890356271e-01,7.215953657213318717e-01,5.912910000000000110e+00,1.038509999999999989e-01,1.684640000000000026e-01,-4.905919999999999725e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.710935189261596712e+00,-1.019014047031687076e+00,-2.776348681142946639e-01,5.811910000000000132e+00,1.106980000000000047e-01,1.622290000000000121e-01,-7.190620000000000012e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.593750577043432148e+00,-3.312473827346663624e-01,6.050916715121047451e-01,3.795290000000000052e+00,1.053459999999999952e-01,1.705289999999999861e-01,-4.798450000000000215e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.593750577043432148e+00,-3.312473827346663624e-01,6.050916715121047451e-01,3.795290000000000052e+00,1.053459999999999952e-01,1.705289999999999861e-01,-4.798450000000000215e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.593750577043432148e+00,-3.312473827346663624e-01,6.050916715121047451e-01,3.795290000000000052e+00,1.053459999999999952e-01,1.705289999999999861e-01,-4.798450000000000215e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.578128080187320315e+00,-4.083375159668489046e-02,1.351892603633279677e+00,3.581109999999999793e+00,1.041600000000000026e-01,1.688139999999999918e-01,-4.876280000000000059e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.132811142025640816e+00,-7.269520912645377475e-02,4.268636642963932193e-01,3.141090000000000160e+00,1.041600000000000026e-01,1.688139999999999918e-01,-4.876280000000000059e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.082029664393254542e+00,-1.699272830191541905e-01,5.984460669379324527e-01,3.129750000000000032e+00,1.082749999999999962e-01,1.748490000000000044e-01,-4.832679999999999754e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.947265240608656356e+00,-5.246133810975279754e-01,6.588074208434125945e-01,3.362220000000000208e+00,1.041600000000000026e-01,1.688139999999999918e-01,-4.876280000000000059e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.781246440380463536e+00,-4.083364756950699781e-02,1.298834223548651634e-01,2.783570000000000100e+00,1.041600000000000026e-01,1.688139999999999918e-01,-4.876280000000000059e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.421875403607708144e+00,-1.261267932079971565e+00,5.167999834770788947e-01,4.617539999999999978e+00,1.041600000000000026e-01,1.688139999999999918e-01,-4.876280000000000059e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.361325078599725735e+00,-9.203178469128674433e-01,4.359486713119138379e-01,3.436770000000000103e+00,1.083299999999999957e-01,1.710889999999999911e-01,-5.929999999999999716e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.316406368038431918e+00,-8.523809815338003748e-01,1.131574841845873758e+00,3.210100000000000176e+00,1.041600000000000026e-01,1.688139999999999918e-01,-4.876280000000000059e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.236327171636565136e+00,-2.832728146664933444e-01,7.740340101354713509e-01,2.330830000000000179e+00,1.016800000000000065e-01,1.662770000000000081e-01,-4.870829999999999882e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.144529976871389021e+00,-4.583265695857421385e-01,1.008033680543083399e+00,2.373749999999999805e+00,1.041600000000000026e-01,1.688139999999999918e-01,-4.876280000000000059e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.070312024502587001e+00,5.211328957210330515e-01,6.320378513312711055e-01,2.361990000000000034e+00,1.042249999999999982e-01,1.658499999999999974e-01,5.701570000000000249e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.999025122028235124e+00,-5.616029146955188178e-01,6.696448288880275657e-01,2.322639999999999816e+00,1.041600000000000026e-01,1.688139999999999918e-01,-4.876280000000000059e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.824221485274197585e+00,-4.083369169145222716e-02,1.089865052379102917e+00,1.825739999999999919e+00,1.041600000000000026e-01,1.688139999999999918e-01,-4.876280000000000059e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.820305878939031619e+00,-1.436326793735005269e+00,6.665113603129405595e-01,4.043829999999999814e+00,1.041600000000000026e-01,1.688139999999999918e-01,-4.876280000000000059e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.670901257622364744e+00,-3.112883885923274727e-03,4.291982284079889354e-01,1.670909999999999895e+00,1.041600000000000026e-01,1.688139999999999918e-01,-4.876280000000000059e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.659182626563151963e+00,-4.781022592209234201e-01,6.195361725166191880e-01,1.852449999999999930e+00,1.041600000000000026e-01,1.688139999999999918e-01,-4.876280000000000059e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.625004369752893973e+00,-7.873740714736472412e-01,3.858372726578546130e-01,2.159800000000000164e+00,1.074370000000000047e-01,1.767289999999999972e-01,8.800000000000000044e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.575194291285998638e+00,-4.764551813190484042e-01,7.518814056393370304e-01,1.762930000000000108e+00,1.077710000000000057e-01,1.726759999999999962e-01,-4.969740000000000268e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.505859221039270945e+00,-3.517565062076996596e-01,4.497198748906381938e-01,1.606060000000000043e+00,1.036149999999999988e-01,1.676850000000000007e-01,-4.907259999999999955e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.486325077375740156e+00,-3.625606134187745605e-02,1.465480737819967683e+00,1.487309999999999910e+00,1.041600000000000026e-01,1.688139999999999918e-01,-4.876280000000000059e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.430660015741336055e+00,-4.627228592084702274e-01,2.606395374850463131e-01,1.592700000000000005e+00,6.120160000000000045e-01,2.067950000000000177e+00,4.040139999999999842e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.409178103352801914e+00,8.038583778197154472e-02,9.680809306458857399e-01,1.420600000000000085e+00,1.051590000000000025e-01,1.670149999999999968e-01,5.542120000000000379e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.370117545331786424e+00,-1.099031134171551738e+00,7.560778694084799856e-01,2.288549999999999862e+00,1.099860000000000004e-01,1.750859999999999916e-01,8.608590000000000408e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.368160425023688509e+00,-7.522220590849111321e-01,2.054751724629275134e-01,1.779320000000000013e+00,1.045760000000000023e-01,1.702519999999999867e-01,8.833450000000000468e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.259764197197634328e+00,1.739556455623672004e-01,1.639553868765844247e-01,1.286459999999999937e+00,1.050620000000000026e-01,1.560650000000000093e-01,5.939650000000000318e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.248045282339146578e+00,-6.672576299427681601e-01,5.144543155184059247e-01,1.536340000000000039e+00,1.041600000000000026e-01,1.688139999999999918e-01,-4.876280000000000059e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.234379593105783712e+00,-8.562226476889014393e-01,4.251917630900145517e-01,1.720839999999999925e+00,1.013799999999999979e-01,1.691509999999999958e-01,7.419400000000000439e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.217770927679339810e+00,1.715752583155258360e-01,1.245921067403138238e+00,1.243589999999999973e+00,1.044839999999999935e-01,1.690260000000000096e-01,-5.852720000000000145e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.213866829075166853e+00,-3.823359012445307070e-01,6.312543192357951138e-01,1.303679999999999950e+00,1.041600000000000026e-01,1.688139999999999918e-01,-4.876280000000000059e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.213866829075166853e+00,-3.823359012445307070e-01,6.312543192357951138e-01,1.303679999999999950e+00,1.041600000000000026e-01,1.688139999999999918e-01,-4.876280000000000059e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.196292529423869766e+00,-1.196811507267204311e+00,-2.840356167509319393e-02,2.160320000000000018e+00,1.041600000000000026e-01,1.688139999999999918e-01,-4.876280000000000059e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.191406311150398301e+00,-8.346170968679980096e-01,7.241438771022385978e-01,1.636980000000000102e+00,2.709219999999999962e-01,3.573680000000000190e-01,-3.879409999999999803e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.137698411534884713e+00,-6.897778215307976968e-01,2.553795227032700232e-01,1.419249999999999901e+00,1.041600000000000026e-01,1.688139999999999918e-01,-4.876280000000000059e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.057616893814106840e+00,-3.363751855502238319e-01,1.335278744597801381e+00,1.126689999999999969e+00,-2.654999999999999805e+00,-4.759860000000000202e-01,9.705550000000000566e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.054689064217980921e+00,-1.388348528456653685e+00,-1.314509917246805826e-01,2.249610000000000110e+00,1.649639999999999995e-01,-3.255080000000000195e-01,-8.504009999999999181e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.046874985098507294e+00,-2.713707899724367989e-01,1.022768481929534845e+00,1.085660000000000069e+00,1.041600000000000026e-01,1.688139999999999918e-01,-4.876280000000000059e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.031249976021022752e+00,4.614401170009416187e-02,-4.824601277460690424e-02,1.041730000000000045e+00,1.051730000000000026e-01,1.517400000000000138e-01,9.003029999999999644e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.921875131818027604e-01,8.972437579978964628e-02,1.478856284913711017e+00,1.005910000000000082e+00,2.035109999999999975e-01,1.792900000000000049e-01,1.910879999999999912e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.770508144462088929e-01,-4.603415859011739109e-01,8.364538610109634176e-01,1.082419999999999938e+00,1.041600000000000026e-01,1.688139999999999918e-01,-4.876280000000000059e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.277343990822426445e-01,-5.504318845535963733e-01,-8.172454256087460789e-02,1.080899999999999972e+00,1.108890000000000015e-01,1.496699999999999975e-01,-7.198870000000000324e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.984372369626050236e-01,-9.496145183088169350e-01,-2.292084481719578182e-01,1.334899999999999975e+00,1.041600000000000026e-01,1.688139999999999918e-01,-4.876280000000000059e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.803707159288067796e-01,-1.204686061675530162e+00,1.056266463906051944e+00,1.606370000000000076e+00,1.052280000000000021e-01,1.883160000000000112e-01,7.794850000000000279e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.251956561913058597e-01,-2.845546814717592188e-01,7.350659853152180512e-01,8.588299999999999823e-01,1.041600000000000026e-01,1.688139999999999918e-01,-4.876280000000000059e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.212893513204784224e-01,-2.649612464767526765e-01,-9.278361301251291868e-03,8.616589999999999527e-01,1.085229999999999945e-01,1.641519999999999924e-01,-1.073909999999999920e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.081055755810375718e-01,-1.415083416995568832e+00,1.448196747906633775e+00,1.767079999999999984e+00,9.218310000000000393e-02,1.684889999999999999e-01,-7.241489999999999760e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.051759883112511451e-01,-8.249153890268285938e-01,3.185500808331411249e-01,1.103879999999999972e+00,1.102589999999999959e-01,1.671350000000000058e-01,-1.088980000000000059e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
